,user_id,segment_RFM,recency,frequency,monetary,perks_RFM,segment_behavior,perks_behavior,rate_discount_trip,season_top,month_top
153,413418,hibernating,2,1,545.8199999999999,Reach out with personalized win-back offers or discounts to encourage them to return.,Friend Explorer,Reduced rates for extended stays.,hot opportunitst,summer,1
154,413658,hibernating,2,1,282.04,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
155,414128,hibernating,2,2,1828.51,Reach out with personalized win-back offers or discounts to encourage them to return.,Intimate Escapade,Special rates on short stays.,lukewarm opportunit,summer,1
156,415282,need_attention,3,3,5173.879999999999,Provide targeted offers or personalized customer service interactions to address any issues and encourage further purchases.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",lukewarm opportunit,spring,1
157,415381,at_risk,2,3,943.14,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
158,415581,hibernating,2,1,3095.77,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,summer,1
159,416319,new_customers,5,1,366.6,Welcome them with a special discount or promotion for their next purchase.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
160,416580,potential_loyalists,4,3,1495.25,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,summer,2
161,417679,champions,5,4,2268.56,Encourage them to become brand advocates by offering referral bonuses or social media shoutouts.,Intimate Escapade,Special rates on short stays.,hot opportunitst,summer,1
162,418329,about_to_sleep,3,2,750.19,Offer loyalty rewards or VIP programs to further incentivize their frequent purchases. ,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
163,418488,at_risk,1,3,3610.6,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
164,418692,hibernating,1,1,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Friend Explorer,Reduced rates for extended stays.,hot opportunitst,spring,2
165,420648,hibernating,1,1,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
166,420669,hibernating,1,2,711.15,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
167,421247,hibernating,1,2,1315.41,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,1
168,421515,hibernating,1,1,446.74,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
169,421666,about_to_sleep,3,1,624.17,Offer loyalty rewards or VIP programs to further incentivize their frequent purchases. ,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
170,421700,hibernating,2,1,324.91,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",hot opportunitst,spring,2
171,421870,cant_lose,1,5,0.0,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,summer,1
172,422066,hibernating,2,2,4244.83,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",lukewarm opportunit,summer,1
173,422668,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
174,423042,loyal_customers,3,5,665.48,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
175,423413,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,hot opportunitst,spring,1
176,424553,hibernating,2,2,877.35,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
177,425632,loyal_customers,4,4,626.01,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
178,425653,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,lukewarm opportunit,spring,0
179,425953,hibernating,1,2,1134.18,Reach out with personalized win-back offers or discounts to encourage them to return.,Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,summer,1
180,425966,at_risk,1,3,2020.67,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,spring,1
181,426478,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
182,427426,at_risk,2,4,623.9100000000001,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
183,427506,potential_loyalists,5,2,349.52,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,2
184,428056,hibernating,2,2,3399.29,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,1
185,428552,hibernating,1,1,647.0799999999999,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
186,428858,at_risk,1,3,1113.01,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
187,429345,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
188,429375,at_risk,1,3,1130.23,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
189,430722,at_risk,1,4,503.52,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
190,431144,at_risk,1,3,539.8199999999999,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
191,431337,at_risk,1,4,2667.66,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
192,431602,at_risk,2,3,1914.39,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,1
193,431746,lost,3,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Friend Future Explorer,Reduced rates on trips for repeat bookings.,hot opportunitst,spring,1
194,431899,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,1
195,431912,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Familly Mousy Adventure,Free baggage.,hot opportunitst,spring,1
